area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
South Dakota,Coaches and Scouts,790,6.7,1.85,1.13,*,36350,4.4
South Dakota,"Umpires, Referees, and Other Sports Officials",40,11.1,0.103,0.76,*,26490,4.6
South Dakota,Choreographers,230,17.9,0.531,16.85,15.39,32010,7.4
South Dakota,Broadcast Announcers and Radio Disc Jockeys,280,7,0.658,3.31,16.05,33380,1.8
South Dakota,"News Analysts, Reporters, and Journalists",230,15.9,0.543,1.81,17.25,35880,3.1
South Dakota,Public Relations Specialists,580,5.5,1.37,0.82,26.01,54100,1.9
South Dakota,Editors,130,18.2,0.316,0.48,23.62,49120,4.7
South Dakota,Technical Writers,130,6.3,0.304,0.88,24.22,50390,2.8
South Dakota,Writers and Authors,60,19.2,0.149,0.48,27.21,56590,3.6
South Dakota,Interpreters and Translators,260,6.1,0.601,1.5,19.1,39730,3.1
South Dakota,Court Reporters and Simultaneous Captioners,50,0,0.118,1.19,25.27,52560,2.1
South Dakota,"Media and Communication Workers, All Other",60,33.6,0.148,0.86,15.45,32130,5.5
South Dakota,Audio and Video Technicians,90,33.4,0.203,0.4,14.81,30800,6.9
South Dakota,Broadcast Technicians,110,9.5,0.259,1.33,16.39,34080,1.6
South Dakota,Photographers,140,16.4,0.326,0.95,15.31,31840,2.8
South Dakota,"Camera Operators, Television, Video, and Film",50,7.1,0.118,0.81,14.49,30140,1.6
South Dakota,"Lighting Technicians and Media and Communication Equipment Workers, All Other",40,8.9,0.103,0.65,*,*,*
South Dakota,Healthcare Practitioners and Technical Occupations,31410,1.8,73.885,1.25,34.38,71510,2.1
South Dakota,Chiropractors,160,18.2,0.386,1.62,40.52,84290,11.2
South Dakota,"Dentists, General",250,17.2,0.599,0.79,89.11,185350,11.8
South Dakota,Oral and Maxillofacial Surgeons,**,**,**,**,#,#,19.6
South Dakota,Dietitians and Nutritionists,230,5.9,0.537,1.17,26.57,55270,1.4
South Dakota,Optometrists,130,12.3,0.304,1.13,48.37,100610,5.7
South Dakota,Pharmacists,1140,5.4,2.693,1.27,56.91,118360,1
South Dakota,Physician Assistants,530,9.2,1.238,1.51,51.57,107270,1.1
South Dakota,Occupational Therapists,400,7.3,0.944,1.04,34.79,72370,0.9
South Dakota,Physical Therapists,920,4.6,2.163,1.36,37.08,77130,1.4
South Dakota,Radiation Therapists,30,1.2,0.074,0.61,41.06,85410,2.3
South Dakota,Recreational Therapists,40,33,0.082,0.63,23.31,48490,5.5
South Dakota,Respiratory Therapists,320,1.9,0.761,0.85,25.36,52750,1.4
South Dakota,Speech-Language Pathologists,360,5.7,0.852,0.81,29.61,61580,1.5
South Dakota,Veterinarians,360,32.1,0.856,1.69,42.85,89130,13.9
South Dakota,Registered Nurses,12950,1.4,30.471,1.5,28.63,59540,1
South Dakota,Nurse Anesthetists,370,8.8,0.863,2.91,91.77,190880,3.6
South Dakota,Nurse Practitioners,550,8.6,1.282,0.94,49.15,102230,1.1
South Dakota,Audiologists,**,**,**,**,38.48,80040,10.3
South Dakota,Anesthesiologists,80,34.7,0.193,0.92,#,#,15.5
South Dakota,Family Medicine Physicians,400,13,0.944,1.27,105.46,219360,5.1
South Dakota,General Internal Medicine Physicians,220,13.6,0.527,1.73,135.38,281590,7.4
South Dakota,Obstetricians and Gynecologists,60,37.9,0.148,1.17,129.18,268690,15
South Dakota,"Physicians, All Other; and Ophthalmologists, Except Pediatric",400,11.2,0.946,0.36,104.95,218290,7.1
South Dakota,"Surgeons, Except Ophthalmologists",260,25.5,0.619,2.51,137.17,285320,7.6
South Dakota,Dental Hygienists,550,14,1.302,0.86,32.14,66840,4.1
South Dakota,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",70,16.9,0.164,0.66,30.93,64340,3.7
South Dakota,Clinical Laboratory Technologists and Technicians,1310,2.1,3.078,1.39,23.47,48820,1.9
South Dakota,Cardiovascular Technologists and Technicians,210,10.1,0.501,1.31,25.26,52550,1.6
South Dakota,Diagnostic Medical Sonographers,280,6.9,0.653,1.32,30.5,63440,1.6
South Dakota,Nuclear Medicine Technologists,150,9.4,0.354,2.87,31.58,65690,2.6
South Dakota,Radiologic Technologists and Technicians,940,3.1,2.205,1.56,25.58,53210,0.8
South Dakota,Magnetic Resonance Imaging Technologists,110,5.4,0.26,1.01,28.55,59390,1.9
South Dakota,Emergency Medical Technicians and Paramedics,930,6.8,2.197,1.24,15.68,32620,3.7
South Dakota,Pharmacy Technicians,1250,4.8,2.951,1.04,16.53,34380,0.9
South Dakota,Surgical Technologists,620,6,1.452,1.96,20.32,42260,1.2
South Dakota,Veterinary Technologists and Technicians,240,21,0.572,0.76,16.91,35170,2.6
South Dakota,Ophthalmic Medical Technicians,100,14.3,0.247,0.62,18.05,37550,2.4
South Dakota,Licensed Practical and Licensed Vocational Nurses,1980,5.4,4.656,0.98,18.63,38760,0.9
