area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
South Carolina,Broadcast Technicians,730,5.8,0.345,1.77,17.63,36660,3.6
South Carolina,Sound Engineering Technicians,60,27.3,0.029,0.34,*,*,*
South Carolina,Photographers,570,11.8,0.268,0.78,20.21,42040,8.7
South Carolina,"Camera Operators, Television, Video, and Film",160,13.8,0.076,0.52,26.15,54400,23.4
South Carolina,Film and Video Editors,130,21.8,0.063,0.34,23.39,48640,13.5
South Carolina,"Lighting Technicians and Media and Communication Equipment Workers, All Other",30,0,0.015,0.1,39.55,82260,1.8
South Carolina,Healthcare Practitioners and Technical Occupations,128110,1.2,60.78,1.03,35.1,73000,1.2
South Carolina,Chiropractors,590,9.9,0.282,1.18,39.7,82570,10
South Carolina,"Dentists, General",1560,10.7,0.741,0.98,85.33,177480,5.7
South Carolina,Orthodontists,70,38,0.032,0.78,129.41,269180,12.6
South Carolina,"Dentists, All Other Specialists",40,0,0.017,0.46,66.09,137460,2.7
South Carolina,Dietitians and Nutritionists,870,7.5,0.412,0.89,27.24,56650,3
South Carolina,Optometrists,480,19.4,0.226,0.84,60.05,124910,8
South Carolina,Pharmacists,5190,5.9,2.461,1.16,58.89,122500,1.5
South Carolina,Physician Assistants,1330,8.3,0.629,0.77,51.36,106840,6.5
South Carolina,Podiatrists,80,16.4,0.04,0.6,82.84,172300,11.9
South Carolina,Occupational Therapists,**,**,**,**,36.39,75700,3.1
South Carolina,Physical Therapists,3170,8.4,1.506,0.95,41.18,85650,1.2
South Carolina,Radiation Therapists,320,25.9,0.152,1.25,46.67,97070,5.3
South Carolina,Recreational Therapists,200,6.4,0.096,0.74,20.65,42960,2.1
South Carolina,Respiratory Therapists,1980,2.7,0.941,1.05,27.28,56740,1
South Carolina,Speech-Language Pathologists,1830,8.5,0.867,0.83,34.69,72160,1.9
South Carolina,Exercise Physiologists,80,3.2,0.038,0.77,21.91,45580,2.1
South Carolina,Veterinarians,850,10.7,0.405,0.8,54.13,112580,7.8
South Carolina,Registered Nurses,46860,1.4,22.231,1.09,31.17,64840,0.9
South Carolina,Nurse Anesthetists,1020,13.6,0.485,1.64,79.78,165940,4.4
South Carolina,Nurse Midwives,30,22.8,0.016,0.34,47.88,99590,2.8
South Carolina,Nurse Practitioners,2450,7.3,1.163,0.85,48.41,100680,1.4
South Carolina,Audiologists,260,22.8,0.121,1.31,43.62,90730,7.2
South Carolina,Anesthesiologists,710,29.2,0.336,1.59,124.19,258320,9.6
South Carolina,Family Medicine Physicians,2340,8.4,1.112,1.49,110.44,229710,3.6
South Carolina,General Internal Medicine Physicians,690,8.2,0.33,1.09,119.6,248760,12.5
