area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Minnesota,"Geoscientists, Except Hydrologists and Geographers",230,11.2,0.081,0.41,38.91,80940,2.6
Minnesota,Hydrologists,300,4,0.104,2.38,37.88,78780,1.6
Minnesota,Economists,160,6.5,0.054,0.42,48.34,100550,2
Minnesota,Survey Researchers,490,32.1,0.17,2.52,30.93,64330,5.1
Minnesota,"Clinical, Counseling, and School Psychologists",2850,12.2,0.99,1.28,40.65,84550,2.6
Minnesota,"Psychologists, All Other",430,4.9,0.151,1.56,45.79,95250,2.7
Minnesota,Sociologists,60,47.1,0.021,1.19,27.94,58120,2.6
Minnesota,Urban and Regional Planners,950,13.8,0.33,1.26,39.16,81440,1.5
Minnesota,Anthropologists and Archeologists,30,9.2,0.011,0.24,35.99,74870,2.9
Minnesota,Geographers,50,0,0.019,1.95,32.77,68160,2.3
Minnesota,"Social Scientists and Related Workers, All Other",500,7.9,0.174,0.76,44.16,91840,4.4
Minnesota,Agricultural and Food Science Technicians,870,8.7,0.303,2.03,19.83,41240,2
Minnesota,Biological Technicians,660,11.2,0.229,0.42,24.08,50080,2.1
Minnesota,Chemical Technicians,1580,6.8,0.55,1.23,25.32,52670,7.1
Minnesota,"Environmental Science and Protection Technicians, Including Health",360,10.2,0.125,0.56,26.49,55110,4.6
Minnesota,Geological and Hydrologic Technicians,40,15.9,0.015,0.13,26.55,55220,3.1
Minnesota,Social Science Research Assistants,**,**,**,**,24.57,51100,5
Minnesota,Forest and Conservation Technicians,700,25.3,0.242,1.86,22.85,47540,1.5
Minnesota,Forensic Science Technicians,90,3.1,0.031,0.27,30.17,62760,3.3
Minnesota,"Life, Physical, and Social Science Technicians, All Other",630,17.1,0.219,0.5,25.27,52560,2.6
Minnesota,Occupational Health and Safety Specialists,1910,4.6,0.662,1.05,38.38,79820,1.5
Minnesota,Occupational Health and Safety Technicians,190,9.5,0.067,0.48,27.37,56920,2
Minnesota,Community and Social Service Occupations,57200,2.4,19.855,1.3,24.35,50640,1.2
Minnesota,"Educational, Guidance, and Career Counselors and Advisors",4610,4.7,1.599,0.79,28.42,59100,1.6
Minnesota,Marriage and Family Therapists,1380,14.6,0.479,1.19,29.44,61240,5
Minnesota,Rehabilitation Counselors,3490,9.1,1.21,1.63,19.64,40860,1.7
Minnesota,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",7750,6.8,2.689,1.39,24.64,51260,1
