area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Utah,Soil and Plant Scientists,60,6,0.037,0.39,27.01,56180,2.5
Utah,Biochemists and Biophysicists,150,6.9,0.101,0.47,28.72,59740,2.4
Utah,Microbiologists,150,2.1,0.097,0.78,30.98,64430,4.1
Utah,Zoologists and Wildlife Biologists,290,3.9,0.191,1.46,29.36,61070,3.6
Utah,"Biological Scientists, All Other",340,6.2,0.229,0.84,36.78,76500,1.3
Utah,Conservation Scientists,240,2,0.157,1.04,30.5,63450,0.9
Utah,Foresters,60,3.5,0.041,0.63,28.39,59050,1.4
Utah,"Medical Scientists, Except Epidemiologists",1350,13.7,0.895,1.03,34.09,70910,5.1
Utah,"Life Scientists, All Other",50,8.4,0.032,0.73,*,*,*
Utah,Physicists,50,26.1,0.036,0.32,61.92,128790,7.7
Utah,Atmospheric and Space Scientists,260,41.2,0.17,2.69,45.68,95010,4.9
Utah,Chemists,660,6.7,0.438,0.77,32.47,67540,1.9
Utah,Materials Scientists,150,17.8,0.1,2.2,51.36,106830,5.4
Utah,"Environmental Scientists and Specialists, Including Health",780,18,0.522,0.91,33.96,70630,8
Utah,"Geoscientists, Except Hydrologists and Geographers",270,11.3,0.177,0.89,39.65,82470,5.8
Utah,Hydrologists,70,11.8,0.05,1.13,39.91,83020,2.1
Utah,"Physical Scientists, All Other",120,0.3,0.079,0.66,40.38,83990,1.7
Utah,Economists,100,29.4,0.068,0.53,46.4,96520,5.8
Utah,Survey Researchers,140,34.1,0.091,1.35,28.09,58430,8
Utah,"Clinical, Counseling, and School Psychologists",1140,6.2,0.756,0.98,42.54,88480,7.1
Utah,"Psychologists, All Other",80,4.8,0.054,0.56,42.51,88430,3
Utah,Sociologists,60,15.8,0.037,2.08,34.57,71900,3.1
Utah,Urban and Regional Planners,360,4.9,0.242,0.92,32.82,68260,1.4
Utah,Anthropologists and Archeologists,70,6.2,0.047,1.02,33.78,70260,2
Utah,Historians,220,47.3,0.144,6.96,39.47,82100,11.4
Utah,"Social Scientists and Related Workers, All Other",140,5.8,0.09,0.39,35.6,74040,1.2
Utah,Agricultural and Food Science Technicians,110,15.6,0.075,0.5,18.18,37810,6.8
Utah,Biological Technicians,610,5.7,0.408,0.75,22.22,46220,1.7
Utah,Chemical Technicians,1040,5.9,0.689,1.54,23.69,49270,2.5
Utah,"Environmental Science and Protection Technicians, Including Health",130,10.7,0.089,0.4,24.82,51630,3.5
Utah,Geological and Hydrologic Technicians,230,24,0.152,1.31,26.29,54690,4.1
Utah,Social Science Research Assistants,470,10,0.311,1.28,23.93,49780,5.9
Utah,Forest and Conservation Technicians,580,0.4,0.388,2.99,18.63,38740,0.9
Utah,Occupational Health and Safety Specialists,920,6.5,0.609,0.96,36.54,76000,4
Utah,Occupational Health and Safety Technicians,170,7.2,0.115,0.82,28.7,59700,4.9
Utah,Community and Social Service Occupations,20880,4.2,13.88,0.91,23.63,49150,2.4
Utah,"Educational, Guidance, and Career Counselors and Advisors",3920,9.9,2.604,1.29,25.54,53120,5.3
Utah,Marriage and Family Therapists,640,23.5,0.429,1.07,36.65,76240,4.9
Utah,Rehabilitation Counselors,730,12.3,0.488,0.66,19.57,40710,4.7
Utah,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",3270,11.1,2.173,1.13,32.41,67410,6
Utah,"Counselors, All Other",620,24.2,0.415,2.4,19.75,41090,2.7
Utah,"Child, Family, and School Social Workers",1930,13.9,1.283,0.57,22.31,46400,4.9
Utah,Healthcare Social Workers,990,7.6,0.656,0.55,30.42,63280,1.5
Utah,Mental Health and Substance Abuse Social Workers,670,16.2,0.446,0.56,24.59,51160,4.6
Utah,"Social Workers, All Other",490,2.1,0.324,0.81,24.87,51720,4
Utah,Health Education Specialists,410,9.2,0.272,0.68,24.81,51600,3.9
Utah,Probation Officers and Correctional Treatment Specialists,690,0,0.456,0.76,25.56,53170,1.6
Utah,Social and Human Service Assistants,5400,5.7,3.59,1.3,14.91,31020,1.7
Utah,Community Health Workers,620,9.8,0.412,1.03,23.48,48840,1.9
Utah,"Community and Social Service Specialists, All Other",250,26.8,0.169,0.26,25.1,52210,8
Utah,Legal Occupations,10240,3,6.805,0.87,45.65,94960,6.1
Utah,Lawyers,5310,7.5,3.528,0.79,64.8,134770,7.1
Utah,Judicial Law Clerks,530,2.8,0.35,3.09,19.33,40200,1.6
Utah,"Administrative Law Judges, Adjudicators, and Hearing Officers",170,1.4,0.111,1.13,40.66,84570,1.3
Utah,"Arbitrators, Mediators, and Conciliators",120,14.9,0.079,1.9,27.36,56920,8.4
Utah,"Judges, Magistrate Judges, and Magistrates",90,5.7,0.057,0.29,44.72,93020,6.5
Utah,Paralegals and Legal Assistants,3000,10.9,1.996,0.89,25.1,52200,3.9
Utah,"Title Examiners, Abstractors, and Searchers",840,26.2,0.559,1.55,22.2,46170,6.5
Utah,"Legal Support Workers, All Other",190,13,0.126,0.41,28.89,60090,7.4
Utah,Educational Instruction and Library Occupations,92440,3.5,61.462,1.02,25.63,53310,6.2
Utah,"Business Teachers, Postsecondary",840,18.7,0.556,0.97,*,97280,7.4
Utah,"Computer Science Teachers, Postsecondary",450,19.8,0.301,1.39,*,104250,7.3
Utah,"Mathematical Science Teachers, Postsecondary",680,27.1,0.452,1.3,*,88490,5.5
Utah,"Architecture Teachers, Postsecondary",100,6,0.068,1.46,*,81650,3.7
Utah,"Engineering Teachers, Postsecondary",350,7,0.232,0.95,*,121700,4.3
Utah,"Agricultural Sciences Teachers, Postsecondary",110,0,0.074,1.15,*,86970,2
Utah,"Biological Science Teachers, Postsecondary",600,15.9,0.399,1.1,*,119380,10.3
Utah,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",190,20.3,0.123,1.64,*,110690,6.3
Utah,"Chemistry Teachers, Postsecondary",270,13.2,0.18,1.24,*,110810,7.9
Utah,"Environmental Science Teachers, Postsecondary",100,3.9,0.066,1.6,*,93250,5.5
Utah,"Physics Teachers, Postsecondary",210,18.9,0.139,1.48,*,88200,4
Utah,"Anthropology and Archeology Teachers, Postsecondary",40,0,0.025,0.63,*,81530,3
Utah,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",50,3.6,0.036,0.5,*,89320,4.6
Utah,"Economics Teachers, Postsecondary",170,20.7,0.115,1.27,*,118850,4.3
Utah,"Geography Teachers, Postsecondary",70,11.9,0.048,1.76,*,80640,2.7
Utah,"Political Science Teachers, Postsecondary",70,5.3,0.047,0.44,*,84140,3
Utah,"Psychology Teachers, Postsecondary",240,10.8,0.158,0.62,*,80880,3.8
Utah,"Sociology Teachers, Postsecondary",270,34.4,0.177,1.87,*,97530,3.5
Utah,"Social Sciences Teachers, Postsecondary, All Other",110,6.6,0.072,0.63,*,79510,3.8
Utah,"Health Specialties Teachers, Postsecondary",2360,3.9,1.572,1.14,*,144740,14.7
Utah,"Nursing Instructors and Teachers, Postsecondary",340,15.8,0.226,0.56,*,82790,5.4
Utah,"Education Teachers, Postsecondary",980,8.4,0.65,1.56,*,97750,8.3
Utah,"Library Science Teachers, Postsecondary",30,0,0.023,0.77,*,84440,2.7
Utah,"Criminal Justice and Law Enforcement Teachers, Postsecondary",500,40,0.331,3.46,*,73230,6.5
Utah,"Law Teachers, Postsecondary",110,16.8,0.072,0.66,*,183970,16.2
Utah,"Social Work Teachers, Postsecondary",140,11.1,0.093,1,*,78440,7.6
Utah,"Art, Drama, and Music Teachers, Postsecondary",1250,25,0.831,1.3,*,83950,5.6
Utah,"Communications Teachers, Postsecondary",450,24.7,0.296,1.49,*,75260,3.4
Utah,"English Language and Literature Teachers, Postsecondary",870,26.9,0.576,1.24,*,77180,3.4
Utah,"Foreign Language and Literature Teachers, Postsecondary",340,30.8,0.227,1.34,*,85410,2.8
Utah,"History Teachers, Postsecondary",250,27,0.165,1.15,*,92340,5.4
Utah,"Philosophy and Religion Teachers, Postsecondary",190,39.3,0.127,0.8,*,91190,3.4
Utah,"Family and Consumer Sciences Teachers, Postsecondary",50,4.7,0.031,2.12,*,72320,5
Utah,"Recreation and Fitness Studies Teachers, Postsecondary",300,24,0.197,1.82,*,71900,4.6
Utah,"Career/Technical Education Teachers, Postsecondary",2510,8.9,1.668,2.18,24.8,51590,4.4
Utah,"Postsecondary Teachers, All Other",720,13.4,0.48,0.35,*,53450,5.4
Utah,"Preschool Teachers, Except Special Education",2100,21.1,1.398,0.48,14.87,30930,6.2
Utah,"Kindergarten Teachers, Except Special Education",550,35.2,0.365,0.43,*,64710,15.9
Utah,"Elementary School Teachers, Except Special Education",13110,8.1,8.719,0.9,*,60660,4
Utah,"Middle School Teachers, Except Special and Career/Technical Education",6540,14.3,4.346,1.03,*,63720,3.6
Utah,"Career/Technical Education Teachers, Middle School",50,49.7,0.032,0.4,*,55900,6
Utah,"Secondary School Teachers, Except Special and Career/Technical Education",8920,10.8,5.932,0.84,*,61050,3.3
Utah,"Career/Technical Education Teachers, Secondary School",**,**,**,**,*,60710,3.3
Utah,"Special Education Teachers, Preschool",290,32.5,0.194,1.28,*,47840,5
Utah,"Special Education Teachers, Kindergarten and Elementary School",1420,17.3,0.944,0.71,*,47630,5.4
Utah,"Special Education Teachers, Middle School",590,9.9,0.395,0.68,*,51970,11.4
Utah,"Special Education Teachers, Secondary School",1360,13.2,0.904,0.93,*,42830,6
Utah,"Special Education Teachers, All Other",170,49.1,0.11,0.45,*,50730,26.8
Utah,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",80,30.4,0.056,0.16,21.34,44390,10
Utah,Self-Enrichment Teachers,5270,6.7,3.502,2.03,18.96,39440,3.7
Utah,"Substitute Teachers, Short-Term",5820,2.6,3.868,0.97,11.11,23100,5.7
Utah,"Tutors and Teachers and Instructors, All Other",3440,11.8,2.285,1.05,*,31420,6
Utah,Archivists,50,16.7,0.036,0.81,23.13,48110,3.2
Utah,Curators,110,19.4,0.071,0.8,24.27,50480,3.7
Utah,Museum Technicians and Conservators,40,28.3,0.026,0.29,18.22,37910,4
Utah,Librarians and Media Collections Specialists,1590,6,1.058,1.14,22.02,45800,3.3
Utah,Library Technicians,470,8.3,0.31,0.51,13.8,28710,6
Utah,Instructional Coordinators,3150,9.4,2.097,1.74,27.01,56180,4.3
Utah,"Teaching Assistants, Postsecondary",2340,1.4,1.558,1.66,*,45620,4.3
Utah,"Teaching Assistants, Except Postsecondary",16600,5.9,11.035,1.2,*,27500,1.6
Utah,"Educational Instruction and Library Workers, All Other",800,1.3,0.529,0.6,14.24,29610,9.9
Utah,"Arts, Design, Entertainment, Sports, and Media Occupations",23580,3.2,15.678,1.14,23.66,49210,1.9
Utah,Art Directors,430,8.3,0.285,0.98,47.52,98840,2.9
Utah,Craft Artists,140,38.4,0.095,2.99,16.49,34300,9.3
Utah,"Fine Artists, Including Painters, Sculptors, and Illustrators",240,16,0.161,1.91,21.3,44300,5.4
Utah,Special Effects Artists and Animators,200,25.7,0.135,0.68,33.24,69140,6.5
Utah,"Artists and Related Workers, All Other",480,0,0.322,6.26,17.39,36170,2.7
Utah,Commercial and Industrial Designers,630,23.2,0.422,1.89,26.77,55690,7.6
Utah,Fashion Designers,90,11.4,0.057,0.38,23.01,47870,7.8
Utah,Floral Designers,690,13.7,0.461,1.62,12.6,26210,2.2
Utah,Graphic Designers,3010,5.9,2.004,1.36,23.94,49800,1.7
Utah,Interior Designers,470,16.8,0.313,0.76,26.35,54800,10.1
Utah,Merchandise Displayers and Window Trimmers,1140,18.5,0.757,0.79,14.92,31040,3.2
Utah,Set and Exhibit Designers,110,15.3,0.073,0.9,23.92,49760,8.1
Utah,"Designers, All Other",120,35.2,0.077,1.07,29.17,60660,7.4
Utah,Producers and Directors,920,5.8,0.609,0.69,30.98,64440,4.2
Utah,Athletes and Sports Competitors,140,10.6,0.095,1.23,*,100750,19.8
Utah,Coaches and Scouts,2730,13.9,1.812,1.1,*,38460,7.1
Utah,"Umpires, Referees, and Other Sports Officials",1190,0.9,0.794,5.79,*,22420,2
Utah,Dancers,230,14.4,0.151,2.29,19.94,*,11.3
Utah,Music Directors and Composers,40,36.9,0.028,0.38,28.76,59810,16.1
Utah,Musicians and Singers,360,6.9,0.241,0.86,31.66,*,9.1
Utah,"Miscellaneous Entertainers and Performers, Sports and Related Workers",110,25.3,0.071,0.66,19.67,*,7.9
Utah,Broadcast Announcers and Radio Disc Jockeys,210,14,0.14,0.7,28.67,59630,12.8
Utah,"News Analysts, Reporters, and Journalists",330,10.6,0.22,0.73,31.57,65670,7.3
Utah,Public Relations Specialists,2420,7.9,1.61,0.97,30.18,62770,5.1
Utah,Editors,900,9.4,0.598,0.92,30.13,62670,6.2
Utah,Technical Writers,750,5.5,0.497,1.44,31.71,65960,1.9
Utah,Writers and Authors,820,11.7,0.546,1.75,24.34,50630,6.5
Utah,Interpreters and Translators,1190,22.9,0.791,1.97,23.94,49800,4.7
Utah,"Media and Communication Workers, All Other",190,42,0.124,0.73,20.11,41830,12.6
Utah,Audio and Video Technicians,1290,20.2,0.854,1.7,20.21,42040,5.1
Utah,Broadcast Technicians,280,7.4,0.184,0.94,18.09,37630,3.7
Utah,Sound Engineering Technicians,310,4.3,0.204,2.32,13.66,28410,10.5
Utah,Photographers,540,12.3,0.356,1.03,25.66,53380,23.9
Utah,"Camera Operators, Television, Video, and Film",200,11.4,0.132,0.9,25.81,53690,6
Utah,Film and Video Editors,250,19.5,0.167,0.89,24.24,50420,4
Utah,"Lighting Technicians and Media and Communication Equipment Workers, All Other",100,20.8,0.064,0.4,27.4,57000,7.1
Utah,Healthcare Practitioners and Technical Occupations,68350,1.5,45.443,0.77,36.09,75070,1.8
Utah,Chiropractors,370,20.6,0.248,1.04,23.38,48640,9.2
Utah,"Dentists, General",1510,21.6,1.003,1.33,64.77,134730,16.4
Utah,Orthodontists,50,37.1,0.033,0.81,62.98,130990,17.5
Utah,Dietitians and Nutritionists,680,6.1,0.454,0.99,28.1,58450,2.4
Utah,Optometrists,490,16.5,0.325,1.21,40.12,83450,9.8
