area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Tennessee,"Career/Technical Education Teachers, Secondary School",2390,3,0.794,1.57,*,54950,1
Tennessee,"Special Education Teachers, Preschool",260,13.3,0.086,0.57,*,49910,2.5
Tennessee,"Special Education Teachers, Kindergarten and Elementary School",4130,2.7,1.373,1.04,*,53880,1.6
Tennessee,"Special Education Teachers, Middle School",1310,2.6,0.434,0.74,*,54430,1.4
Tennessee,"Special Education Teachers, Secondary School",3260,9.2,1.082,1.11,*,55780,1.6
Tennessee,"Special Education Teachers, All Other",520,22.1,0.174,0.72,*,50750,2.3
Tennessee,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",420,9.1,0.14,0.4,24.14,50200,1.3
Tennessee,Self-Enrichment Teachers,2450,11.9,0.815,0.47,16.97,35300,4.3
Tennessee,"Substitute Teachers, Short-Term",5790,11,1.926,0.48,9.98,20760,2.3
Tennessee,"Tutors and Teachers and Instructors, All Other",3340,10.1,1.111,0.51,*,45110,3.8
Tennessee,Archivists,80,3.2,0.025,0.57,22.3,46390,3.8
Tennessee,Curators,170,12.9,0.057,0.65,25.91,53890,3.7
Tennessee,Museum Technicians and Conservators,190,35.8,0.062,0.69,20.79,43250,4.4
Tennessee,Librarians and Media Collections Specialists,2670,2.8,0.888,0.96,27.22,56610,1.5
Tennessee,Library Technicians,730,9.1,0.242,0.4,14.72,30620,3
Tennessee,Farm and Home Management Educators,460,12.4,0.152,2.55,27.17,56510,2
Tennessee,Instructional Coordinators,3180,3.6,1.056,0.88,27.83,57900,2.9
Tennessee,"Teaching Assistants, Postsecondary",1180,7,0.394,0.42,*,27720,5.7
Tennessee,"Teaching Assistants, Except Postsecondary",22680,4.1,7.539,0.82,*,24560,2.2
Tennessee,"Educational Instruction and Library Workers, All Other",1490,8.7,0.497,0.57,18.84,39180,4.1
Tennessee,"Arts, Design, Entertainment, Sports, and Media Occupations",31840,3.5,10.586,0.77,25.34,52720,2.3
Tennessee,Art Directors,450,9.8,0.149,0.51,38.42,79920,2.7
Tennessee,Craft Artists,120,32.4,0.039,1.23,19.29,40120,4.9
Tennessee,"Fine Artists, Including Painters, Sculptors, and Illustrators",**,**,**,**,19.87,41330,11.7
Tennessee,Special Effects Artists and Animators,220,17.3,0.072,0.36,30.51,63460,3.4
Tennessee,"Artists and Related Workers, All Other",80,18.4,0.025,0.49,22.42,46620,7.2
Tennessee,Commercial and Industrial Designers,650,14.5,0.215,0.97,28.13,58500,2.9
Tennessee,Fashion Designers,80,28.3,0.025,0.17,34.9,72600,9.4
Tennessee,Floral Designers,860,9.3,0.287,1.01,12.83,26680,3.2
Tennessee,Graphic Designers,3370,9.7,1.121,0.76,23.63,49150,2.4
Tennessee,Interior Designers,1110,18.8,0.37,0.9,23.53,48940,4.5
Tennessee,Merchandise Displayers and Window Trimmers,1990,12.9,0.663,0.69,14.77,30720,2.8
Tennessee,Set and Exhibit Designers,200,27.7,0.066,0.81,25.01,52010,13.2
Tennessee,"Designers, All Other",470,27,0.156,2.15,33.99,70690,20.8
Tennessee,Actors,240,17.7,0.081,0.23,19.5,*,12.7
Tennessee,Producers and Directors,1580,8.3,0.525,0.6,30.34,63100,3.2
Tennessee,Athletes and Sports Competitors,370,23.3,0.124,1.6,*,*,*
Tennessee,Coaches and Scouts,4570,9.2,1.521,0.93,*,46280,5.8
Tennessee,"Umpires, Referees, and Other Sports Officials",540,16.5,0.18,1.31,*,33030,2.2
Tennessee,Dancers,220,34.1,0.074,1.11,14.82,*,11.9
Tennessee,Music Directors and Composers,180,8.9,0.061,0.85,*,*,*
