area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Washington,Film and Video Editors,260,22.8,0.08,0.42,39.45,82060,6
Washington,"Lighting Technicians and Media and Communication Equipment Workers, All Other",280,19.7,0.085,0.54,35.76,74380,5.6
Washington,Healthcare Practitioners and Technical Occupations,171440,3.2,51.663,0.87,46.01,95690,1.7
Washington,Chiropractors,940,20.2,0.284,1.19,59,122730,23.1
Washington,"Dentists, General",3300,6.6,0.993,1.32,89.06,185240,7.1
Washington,Oral and Maxillofacial Surgeons,**,**,**,**,#,#,15.9
Washington,Orthodontists,150,34.8,0.045,1.1,137.39,285780,11
Washington,"Dentists, All Other Specialists",90,8.6,0.026,0.73,74.3,154540,6.5
Washington,Dietitians and Nutritionists,1590,9.2,0.479,1.04,31.14,64770,2.5
Washington,Optometrists,**,**,**,**,63.12,131280,5
Washington,Pharmacists,6140,4.2,1.85,0.87,61.69,128320,1.2
Washington,Physician Assistants,2800,6.8,0.844,1.03,62.27,129520,1.5
Washington,Podiatrists,190,17.9,0.056,0.84,74.58,155120,9.8
Washington,Occupational Therapists,2660,5.9,0.803,0.88,40.46,84150,1.7
Washington,Physical Therapists,6160,5.4,1.855,1.17,42.31,88010,1.1
Washington,Radiation Therapists,400,13.3,0.12,0.99,48.86,101630,1.9
Washington,Recreational Therapists,240,8,0.072,0.55,29.69,61750,2.7
Washington,Respiratory Therapists,2080,8.7,0.628,0.7,34.49,71750,0.9
Washington,Speech-Language Pathologists,3110,9.6,0.937,0.89,36.91,76770,3
Washington,Exercise Physiologists,60,43.9,0.019,0.38,25.11,52240,5
Washington,"Therapists, All Other",110,18.7,0.032,0.38,35.92,74720,4
Washington,Veterinarians,1920,7.8,0.578,1.14,46.8,97340,2.5
Washington,Registered Nurses,58000,5.8,17.478,0.86,41.43,86170,1.2
Washington,Nurse Anesthetists,620,36.5,0.188,0.63,92.52,192440,3.5
Washington,Nurse Midwives,110,17.9,0.033,0.71,51.83,107810,1.7
Washington,Nurse Practitioners,3870,10.6,1.167,0.85,61.02,126920,2.9
Washington,Audiologists,420,20,0.126,1.36,44.55,92660,4.3
Washington,Anesthesiologists,**,**,**,**,123.88,257660,9.6
Washington,Family Medicine Physicians,1170,13,0.352,0.47,114.5,238150,5.5
Washington,General Internal Medicine Physicians,**,**,**,**,108.15,224940,6.2
Washington,Obstetricians and Gynecologists,350,15.7,0.104,0.82,116,241290,6.8
Washington,"Pediatricians, General",690,33.5,0.208,1.03,93.51,194510,5.9
Washington,Psychiatrists,670,19.4,0.203,1.17,118.84,247190,9.1
Washington,"Physicians, All Other; and Ophthalmologists, Except Pediatric",8610,9,2.594,0.98,114.59,238350,4.1
Washington,"Surgeons, Except Ophthalmologists",**,**,**,**,111.87,232700,7.6
Washington,Dental Hygienists,6660,8.3,2.007,1.33,44.81,93200,2.4
Washington,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",1230,13.6,0.37,1.49,38.68,80440,3.9
Washington,Clinical Laboratory Technologists and Technicians,7010,6.7,2.112,0.95,28.8,59900,1.5
Washington,Cardiovascular Technologists and Technicians,890,10.9,0.268,0.7,30.93,64330,2
Washington,Diagnostic Medical Sonographers,1690,8.6,0.51,1.03,43.33,90130,0.9
Washington,Nuclear Medicine Technologists,300,9.7,0.09,0.73,46.19,96080,1.4
