Area Name,Occupation Name,Base,Projection,Change,Percent Change,Average Annual Openings,Unnamed: 7,Unnamed: 8
Louisiana,"Tailors, Dressmakers, and Custom Sewers",300.0,1040.0,740.0,246.7,70.0,,
Louisiana,"Textile Cutting Machine Setters, Operators, and Tenders",210.0,140.0,-70.0,-33.3,0.0,,
Louisiana,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",70.0,70.0,0.0,0.0,0.0,,
Louisiana,Upholsterers,80.0,60.0,-20.0,-25.0,0.0,,
Louisiana,"Textile, Apparel, and Furnishings Workers, All Other",310.0,260.0,-50.0,-16.1,0.0,,
Louisiana,Cabinetmakers and Bench Carpenters,240.0,180.0,-60.0,-25.0,0.0,,
Louisiana,"Sawing Machine Setters, Operators, and Tenders, Wood",670.0,500.0,-170.0,-25.4,0.0,,
Louisiana,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",420.0,310.0,-110.0,-26.2,0.0,,
Louisiana,"Woodworkers, All Other",70.0,60.0,-10.0,-14.3,0.0,,
Louisiana,Nuclear Power Reactor Operators,460.0,450.0,-10.0,-2.2,0.0,,
Louisiana,Power Plant Operators,310.0,300.0,-10.0,-3.2,0.0,,
Louisiana,Stationary Engineers and Boiler Operators,200.0,220.0,20.0,10.0,0.0,,
Louisiana,Water and Wastewater Treatment Plant and System Operators,2100.0,2220.0,120.0,5.7,10.0,,
Louisiana,Chemical Plant and System Operators,1040.0,1260.0,220.0,21.2,20.0,,
Louisiana,Gas Plant Operators,440.0,790.0,350.0,79.5,40.0,,
Louisiana,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",4040.0,5310.0,1270.0,31.4,130.0,,
Louisiana,"Plant and System Operators, All Other",930.0,1160.0,230.0,24.7,20.0,,
Louisiana,Chemical Equipment Operators and Tenders,500.0,580.0,80.0,16.0,10.0,,
