Area Name,Occupation Name,Base,Projection,Change,Percent Change,Average Annual Openings,Unnamed: 7,Unnamed: 8
Ohio,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",800.0,830.0,30.0,3.8,130.0,,
Ohio,"Bus Drivers, Transit and Intercity",5190.0,5300.0,110.0,2.1,670.0,,
Ohio,"Bus Drivers, School or Special Client",10460.0,11250.0,790.0,7.6,1450.0,,
Ohio,Driver/Sales Workers,22930.0,20730.0,-2200.0,-9.6,2260.0,,
Ohio,Heavy and Tractor-Trailer Truck Drivers,78550.0,82990.0,4440.0,5.7,9630.0,,
Ohio,Light Truck or Delivery Services Drivers,41750.0,42820.0,1070.0,2.6,4920.0,,
Ohio,Taxi Drivers and Chauffeurs,13410.0,16840.0,3430.0,25.6,1980.0,,
Ohio,"Motor Vehicle Operators, All Other",4220.0,4390.0,170.0,4.0,740.0,,
Ohio,"Railroad Brake, Signal, and Switch Operators",150.0,160.0,10.0,6.7,20.0,,
Ohio,Sailors and Marine Oilers,370.0,360.0,-10.0,-2.7,50.0,,
Ohio,"Captains, Mates, and Pilots of Water Vessels",320.0,320.0,0.0,0.0,30.0,,
Ohio,Bridge and Lock Tenders,140.0,150.0,10.0,7.1,20.0,,
Ohio,Parking Lot Attendants,4550.0,4430.0,-120.0,-2.6,670.0,,
Ohio,Automotive and Watercraft Service Attendants,3830.0,3920.0,90.0,2.3,580.0,,
Ohio,Traffic Technicians,110.0,110.0,0.0,0.0,10.0,,
Ohio,Transportation Inspectors,790.0,820.0,30.0,3.8,90.0,,
Ohio,"Transportation Attendants, Except Flight Attendants",290.0,310.0,20.0,6.9,40.0,,
